5.000000000000000000e+04
3.690000000000000000e+04
2.780000000000000000e+04
1.360000000000000000e+04
5.000000000000000000e+04
2.540000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
4.150000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
3.690000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
5.000000000000000000e+04
